Case_Number,Offense_Code,Offense_Type,Arrest,Location,Officer_id,Officer_Name,Date
SF489530,4,Drug abuse,Yes,San Francisco,167,Adele Peters,2004
BO403159,5,Assault,No,Boston,799,Jennie Hampton,2001
NY515183,1,Larceny,No,New York,597,Nancy Smith,2004
NY210565,3,Homicide,Yes,New York,597,Nancy Smith,2004
CH596436,5,Assault,Yes,Chicago,443,Mildred Shuey,2003
BO414519,3,Homicide,Yes,Boston,827,Timothy Iverson,2004
BO596509,3,Homicide,No,Boston,827,Timothy Iverson,2001
SF538367,2,Vandalism,Yes,San Francisco,216,Charles Pitts,2003
CH324826,3,Homicide,No,Chicago,783,Peter Palmieri,2004
CH273304,2,Vandalism,No,Chicago,646,John Ledue,2003
CH459170,2,Vandalism,No,Chicago,639,Joshua Compton,2004
SF625565,4,Drug abuse,Yes,San Francisco,140,Charles Ortega,2004
NY594743,4,Drug abuse,Yes,New York,313,Kenneth Nance,2003
BO449386,1,Larceny,Yes,Boston,976,Tyler Stringer,2001
SF966442,5,Assault,No,San Francisco,167,Adele Peters,2000
BO187706,1,Larceny,Yes,Boston,799,Jennie Hampton,2004
CH566454,3,Homicide,Yes,Chicago,515,Beverly Taylor,2001
BO624311,3,Homicide,Yes,Boston,287,Kathy Fry,2002
SF488242,1,Larceny,Yes,San Francisco,140,Charles Ortega,2001
BO483267,3,Homicide,Yes,Boston,287,Kathy Fry,2001
BO143700,2,Vandalism,No,Boston,799,Jennie Hampton,2003
CH754881,3,Homicide,Yes,Chicago,515,Beverly Taylor,2000
NY837973,2,Vandalism,No,New York,641,Gregory Kocher,2004
CH962689,5,Assault,No,Chicago,515,Beverly Taylor,2001
CH662888,2,Vandalism,No,Chicago,443,Mildred Shuey,2002
BO192879,4,Drug abuse,No,Boston,827,Timothy Iverson,2000
BO370465,5,Assault,No,Boston,976,Tyler Stringer,2001
CH942826,3,Homicide,No,Chicago,783,Peter Palmieri,2002
SF558760,2,Vandalism,No,San Francisco,167,Adele Peters,2003
NY512250,5,Assault,No,New York,982,Beatrice Frappier,2002
BO293515,1,Larceny,Yes,Boston,976,Tyler Stringer,2000
SF889575,4,Drug abuse,No,San Francisco,891,Edward Denton,2003
SF878691,1,Larceny,Yes,San Francisco,291,Roy Romero,2003
SF255567,3,Homicide,No,San Francisco,216,Charles Pitts,2003
BO525732,2,Vandalism,No,Boston,799,Jennie Hampton,2003
NY121880,4,Drug abuse,No,New York,628,Valerie Eskew,2002
SF430911,5,Assault,Yes,San Francisco,140,Charles Ortega,2001
CH898041,3,Homicide,Yes,Chicago,646,John Ledue,2001
SF204860,1,Larceny,Yes,San Francisco,291,Roy Romero,2003
CH391518,5,Assault,Yes,Chicago,739,Donald Olsen,2003
CH151280,3,Homicide,No,Chicago,783,Peter Palmieri,2000
NY595064,2,Vandalism,Yes,New York,982,Beatrice Frappier,2002
CH423607,3,Homicide,Yes,Chicago,646,John Ledue,2000
BO814155,1,Larceny,No,Boston,117,Alyssa Haycraft,2004
CH773936,3,Homicide,No,Chicago,443,Mildred Shuey,2000
SF860045,2,Vandalism,No,San Francisco,848,Joseph Costello,2003
BO279518,3,Homicide,No,Boston,287,Kathy Fry,2001
CH664420,3,Homicide,Yes,Chicago,515,Beverly Taylor,2000
BO408125,2,Vandalism,No,Boston,264,Tamica Striegel,2001
BO175606,5,Assault,No,Boston,799,Jennie Hampton,2000
NY848984,2,Vandalism,No,New York,255,Rogelio Fett,2001
NY420424,2,Vandalism,Yes,New York,982,Beatrice Frappier,2003
BO403802,1,Larceny,Yes,Boston,287,Kathy Fry,2003
BO472701,4,Drug abuse,Yes,Boston,799,Jennie Hampton,2002
NY133447,2,Vandalism,Yes,New York,597,Nancy Smith,2001
BO857434,4,Drug abuse,Yes,Boston,287,Kathy Fry,2002
NY453042,2,Vandalism,No,New York,982,Beatrice Frappier,2004
BO541206,1,Larceny,No,Boston,799,Jennie Hampton,2000
NY779620,1,Larceny,No,New York,641,Gregory Kocher,2004
BO593698,3,Homicide,Yes,Boston,827,Timothy Iverson,2002
CH612487,3,Homicide,No,Chicago,443,Mildred Shuey,2003
BO842965,3,Homicide,Yes,Boston,799,Jennie Hampton,2000
BO359058,2,Vandalism,No,Boston,827,Timothy Iverson,2002
BO826227,2,Vandalism,No,Boston,414,Ronald Bryant,2002
BO808463,2,Vandalism,No,Boston,799,Jennie Hampton,2004
CH440481,1,Larceny,No,Chicago,739,Donald Olsen,2001
SF652650,1,Larceny,No,San Francisco,216,Charles Pitts,2004
CH296837,1,Larceny,Yes,Chicago,739,Donald Olsen,2001
NY845485,2,Vandalism,Yes,New York,313,Kenneth Nance,2001
SF491052,1,Larceny,Yes,San Francisco,130,David Graham,2002
CH340392,1,Larceny,Yes,Chicago,169,Georgia Jones,2004
SF291729,5,Assault,Yes,San Francisco,167,Adele Peters,2004
NY458347,5,Assault,Yes,New York,982,Beatrice Frappier,2000
BO675554,1,Larceny,Yes,Boston,287,Kathy Fry,2002
NY408111,2,Vandalism,No,New York,648,Julian Gibson,2002
NY292071,2,Vandalism,No,New York,255,Rogelio Fett,2003
SF958010,3,Homicide,Yes,San Francisco,140,Charles Ortega,2002
BO269734,3,Homicide,Yes,Boston,414,Ronald Bryant,2003
BO421633,2,Vandalism,Yes,Boston,827,Timothy Iverson,2004
SF815982,4,Drug abuse,Yes,San Francisco,140,Charles Ortega,2001
NY204116,4,Drug abuse,No,New York,628,Valerie Eskew,2002
CH594709,2,Vandalism,No,Chicago,783,Peter Palmieri,2000
SF777971,2,Vandalism,No,San Francisco,848,Joseph Costello,2002
SF754836,5,Assault,Yes,San Francisco,291,Roy Romero,2001
NY889746,2,Vandalism,No,New York,648,Julian Gibson,2004
BO339866,5,Assault,No,Boston,117,Alyssa Haycraft,2003
SF697217,2,Vandalism,Yes,San Francisco,891,Edward Denton,2001
NY215899,3,Homicide,Yes,New York,105,Mitzi Fowler,2002
BO101965,2,Vandalism,Yes,Boston,976,Tyler Stringer,2003
CH507529,3,Homicide,No,Chicago,739,Donald Olsen,2003
SF767677,1,Larceny,Yes,San Francisco,216,Charles Pitts,2002
BO268916,1,Larceny,No,Boston,820,Steven Hardeman,2000
CH441335,5,Assault,Yes,Chicago,783,Peter Palmieri,2004
CH624173,3,Homicide,Yes,Chicago,443,Mildred Shuey,2003
CH467103,2,Vandalism,Yes,Chicago,739,Donald Olsen,2003
NY438136,1,Larceny,No,New York,648,Julian Gibson,2001
CH773656,3,Homicide,No,Chicago,515,Beverly Taylor,2002
SF239132,2,Vandalism,Yes,San Francisco,167,Adele Peters,2004
SF299842,2,Vandalism,Yes,San Francisco,291,Roy Romero,2002
SF886667,1,Larceny,No,San Francisco,447,Sherell Reine,2004
SF162087,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2002
BO143715,3,Homicide,Yes,Boston,287,Kathy Fry,2000
NY129874,2,Vandalism,Yes,New York,982,Beatrice Frappier,2001
BO859673,2,Vandalism,No,Boston,976,Tyler Stringer,2004
CH628906,3,Homicide,Yes,Chicago,298,Barry Goetz,2000
NY600733,2,Vandalism,Yes,New York,313,Kenneth Nance,2002
SF918877,1,Larceny,No,San Francisco,167,Adele Peters,2000
SF626818,1,Larceny,Yes,San Francisco,167,Adele Peters,2000
CH299257,5,Assault,No,Chicago,443,Mildred Shuey,2002
NY992585,1,Larceny,No,New York,641,Gregory Kocher,2000
CH914851,5,Assault,Yes,Chicago,646,John Ledue,2003
CH132721,1,Larceny,Yes,Chicago,515,Beverly Taylor,2003
CH490876,4,Drug abuse,No,Chicago,739,Donald Olsen,2003
BO261494,5,Assault,No,Boston,827,Timothy Iverson,2002
BO990505,1,Larceny,Yes,Boston,799,Jennie Hampton,2003
CH709274,2,Vandalism,No,Chicago,443,Mildred Shuey,2001
CH309646,4,Drug abuse,Yes,Chicago,515,Beverly Taylor,2004
BO182570,2,Vandalism,No,Boston,117,Alyssa Haycraft,2000
BO805939,5,Assault,Yes,Boston,414,Ronald Bryant,2003
NY837087,2,Vandalism,No,New York,648,Julian Gibson,2002
SF584306,3,Homicide,No,San Francisco,216,Charles Pitts,2000
NY873075,1,Larceny,No,New York,105,Mitzi Fowler,2003
BO478254,1,Larceny,No,Boston,264,Tamica Striegel,2002
BO120629,5,Assault,Yes,Boston,827,Timothy Iverson,2003
NY951161,4,Drug abuse,Yes,New York,105,Mitzi Fowler,2003
CH852029,1,Larceny,Yes,Chicago,739,Donald Olsen,2003
CH119601,1,Larceny,Yes,Chicago,515,Beverly Taylor,2003
CH348616,3,Homicide,No,Chicago,739,Donald Olsen,2000
NY772042,1,Larceny,Yes,New York,641,Gregory Kocher,2001
BO333304,2,Vandalism,Yes,Boston,820,Steven Hardeman,2003
SF326154,4,Drug abuse,No,San Francisco,848,Joseph Costello,2004
CH627410,4,Drug abuse,No,Chicago,298,Barry Goetz,2000
SF211528,2,Vandalism,No,San Francisco,167,Adele Peters,2003
CH555845,1,Larceny,Yes,Chicago,646,John Ledue,2003
NY249579,1,Larceny,Yes,New York,105,Mitzi Fowler,2002
BO319681,5,Assault,Yes,Boston,820,Steven Hardeman,2001
SF471253,1,Larceny,No,San Francisco,130,David Graham,2001
BO977291,4,Drug abuse,No,Boston,827,Timothy Iverson,2000
SF611215,2,Vandalism,No,San Francisco,216,Charles Pitts,2004
SF511184,1,Larceny,Yes,San Francisco,140,Charles Ortega,2000
BO978683,1,Larceny,No,Boston,117,Alyssa Haycraft,2000
SF736301,1,Larceny,Yes,San Francisco,891,Edward Denton,2003
SF706795,2,Vandalism,Yes,San Francisco,140,Charles Ortega,2002
BO529953,2,Vandalism,Yes,Boston,414,Ronald Bryant,2000
BO694748,3,Homicide,No,Boston,117,Alyssa Haycraft,2002
BO308189,2,Vandalism,Yes,Boston,976,Tyler Stringer,2002
SF797758,1,Larceny,Yes,San Francisco,167,Adele Peters,2003
CH481433,2,Vandalism,Yes,Chicago,169,Georgia Jones,2003
CH759633,4,Drug abuse,No,Chicago,739,Donald Olsen,2001
SF302669,4,Drug abuse,No,San Francisco,130,David Graham,2004
BO731520,5,Assault,Yes,Boston,414,Ronald Bryant,2000
SF455969,4,Drug abuse,No,San Francisco,291,Roy Romero,2002
SF462844,3,Homicide,No,San Francisco,447,Sherell Reine,2003
SF596336,4,Drug abuse,No,San Francisco,167,Adele Peters,2000
NY479158,2,Vandalism,No,New York,255,Rogelio Fett,2001
SF326154,1,Larceny,Yes,San Francisco,140,Charles Ortega,2000
CH728328,1,Larceny,Yes,Chicago,298,Barry Goetz,2004
CH459490,4,Drug abuse,No,Chicago,639,Joshua Compton,2002
SF511554,1,Larceny,Yes,San Francisco,891,Edward Denton,2003
CH405641,3,Homicide,No,Chicago,739,Donald Olsen,2002
NY839241,2,Vandalism,Yes,New York,628,Valerie Eskew,2003
SF521408,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2003
NY101250,1,Larceny,Yes,New York,648,Julian Gibson,2004
BO171661,3,Homicide,Yes,Boston,976,Tyler Stringer,2001
CH383453,1,Larceny,Yes,Chicago,443,Mildred Shuey,2000
CH692486,5,Assault,Yes,Chicago,515,Beverly Taylor,2003
NY295908,5,Assault,Yes,New York,628,Valerie Eskew,2003
CH458689,1,Larceny,No,Chicago,443,Mildred Shuey,2000
NY338368,4,Drug abuse,No,New York,628,Valerie Eskew,2002
BO356374,2,Vandalism,Yes,Boston,287,Kathy Fry,2003
SF468942,1,Larceny,Yes,San Francisco,291,Roy Romero,2003
SF607091,1,Larceny,No,San Francisco,216,Charles Pitts,2003
SF300319,1,Larceny,No,San Francisco,848,Joseph Costello,2004
BO119543,5,Assault,No,Boston,827,Timothy Iverson,2003
SF742136,1,Larceny,Yes,San Francisco,891,Edward Denton,2001
BO279518,3,Homicide,No,Boston,827,Timothy Iverson,2003
NY589112,4,Drug abuse,Yes,New York,597,Nancy Smith,2004
NY288542,3,Homicide,Yes,New York,628,Valerie Eskew,2000
NY568670,1,Larceny,No,New York,597,Nancy Smith,2001
NY364820,4,Drug abuse,Yes,New York,648,Julian Gibson,2004
BO423256,2,Vandalism,Yes,Boston,820,Steven Hardeman,2003
NY830907,1,Larceny,Yes,New York,628,Valerie Eskew,2003
SF355503,2,Vandalism,No,San Francisco,216,Charles Pitts,2001
CH784233,2,Vandalism,No,Chicago,639,Joshua Compton,2002
CH965740,5,Assault,No,Chicago,515,Beverly Taylor,2004
CH251886,3,Homicide,Yes,Chicago,169,Georgia Jones,2000
SF579142,2,Vandalism,Yes,San Francisco,891,Edward Denton,2003
SF577250,1,Larceny,Yes,San Francisco,891,Edward Denton,2004
CH493942,3,Homicide,No,Chicago,783,Peter Palmieri,2000
BO528051,1,Larceny,No,Boston,827,Timothy Iverson,2003
BO513361,2,Vandalism,No,Boston,287,Kathy Fry,2001
NY670503,2,Vandalism,Yes,New York,313,Kenneth Nance,2000
SF504672,1,Larceny,No,San Francisco,291,Roy Romero,2004
BO355283,1,Larceny,No,Boston,117,Alyssa Haycraft,2003
SF817265,1,Larceny,No,San Francisco,891,Edward Denton,2003
NY785102,4,Drug abuse,No,New York,648,Julian Gibson,2001
NY309083,1,Larceny,No,New York,597,Nancy Smith,2001
SF621879,1,Larceny,Yes,San Francisco,291,Roy Romero,2004
CH106792,2,Vandalism,Yes,Chicago,783,Peter Palmieri,2003
BO754094,1,Larceny,No,Boston,287,Kathy Fry,2001
SF973167,5,Assault,Yes,San Francisco,216,Charles Pitts,2001
BO209712,2,Vandalism,Yes,Boston,799,Jennie Hampton,2002
BO830872,5,Assault,Yes,Boston,264,Tamica Striegel,2000
BO546016,5,Assault,Yes,Boston,976,Tyler Stringer,2000
NY711297,2,Vandalism,Yes,New York,641,Gregory Kocher,2000
CH229774,5,Assault,Yes,Chicago,646,John Ledue,2000
NY512981,1,Larceny,No,New York,597,Nancy Smith,2002
CH763742,3,Homicide,No,Chicago,443,Mildred Shuey,2002
SF164636,5,Assault,Yes,San Francisco,140,Charles Ortega,2003
NY101592,4,Drug abuse,No,New York,982,Beatrice Frappier,2004
CH894189,3,Homicide,No,Chicago,739,Donald Olsen,2001
SF809493,1,Larceny,No,San Francisco,167,Adele Peters,2001
SF287374,4,Drug abuse,Yes,San Francisco,140,Charles Ortega,2001
BO481606,2,Vandalism,No,Boston,820,Steven Hardeman,2003
BO652407,2,Vandalism,No,Boston,264,Tamica Striegel,2002
NY356723,2,Vandalism,Yes,New York,105,Mitzi Fowler,2004
CH802492,2,Vandalism,Yes,Chicago,298,Barry Goetz,2002
SF635252,1,Larceny,Yes,San Francisco,848,Joseph Costello,2002
BO508352,3,Homicide,No,Boston,976,Tyler Stringer,2002
BO134080,4,Drug abuse,No,Boston,264,Tamica Striegel,2003
SF873679,3,Homicide,Yes,San Francisco,167,Adele Peters,2002
BO948442,5,Assault,No,Boston,827,Timothy Iverson,2001
CH743795,3,Homicide,No,Chicago,639,Joshua Compton,2000
CH652094,5,Assault,Yes,Chicago,639,Joshua Compton,2000
SF190763,5,Assault,Yes,San Francisco,848,Joseph Costello,2000
NY451394,2,Vandalism,No,New York,982,Beatrice Frappier,2004
CH843319,3,Homicide,No,Chicago,443,Mildred Shuey,2004
NY557222,2,Vandalism,Yes,New York,648,Julian Gibson,2002
CH207980,1,Larceny,No,Chicago,298,Barry Goetz,2000
CH227854,3,Homicide,Yes,Chicago,169,Georgia Jones,2004
NY763376,5,Assault,Yes,New York,648,Julian Gibson,2001
SF870653,1,Larceny,No,San Francisco,167,Adele Peters,2000
SF500585,5,Assault,Yes,San Francisco,130,David Graham,2004
BO126357,1,Larceny,Yes,Boston,827,Timothy Iverson,2003
NY621182,2,Vandalism,No,New York,648,Julian Gibson,2001
SF273614,1,Larceny,Yes,San Francisco,447,Sherell Reine,2001
NY519817,2,Vandalism,Yes,New York,105,Mitzi Fowler,2001
CH486807,1,Larceny,Yes,Chicago,639,Joshua Compton,2004
SF521089,4,Drug abuse,Yes,San Francisco,130,David Graham,2002
BO942692,3,Homicide,No,Boston,414,Ronald Bryant,2003
CH590846,4,Drug abuse,No,Chicago,515,Beverly Taylor,2003
CH475862,3,Homicide,Yes,Chicago,169,Georgia Jones,2003
BO531670,2,Vandalism,Yes,Boston,414,Ronald Bryant,2003
BO226906,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2004
SF515863,1,Larceny,Yes,San Francisco,447,Sherell Reine,2003
BO253779,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2000
BO349166,5,Assault,No,Boston,414,Ronald Bryant,2001
SF878798,2,Vandalism,No,San Francisco,167,Adele Peters,2001
NY374972,4,Drug abuse,Yes,New York,313,Kenneth Nance,2000
BO368320,5,Assault,No,Boston,117,Alyssa Haycraft,2003
CH341061,2,Vandalism,No,Chicago,646,John Ledue,2002
CH459088,3,Homicide,No,Chicago,443,Mildred Shuey,2002
SF366866,5,Assault,Yes,San Francisco,848,Joseph Costello,2003
BO622415,1,Larceny,Yes,Boston,287,Kathy Fry,2001
SF376070,1,Larceny,No,San Francisco,848,Joseph Costello,2003
BO297776,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2000
CH796471,3,Homicide,Yes,Chicago,515,Beverly Taylor,2003
BO665232,1,Larceny,Yes,Boston,287,Kathy Fry,2000
BO541149,5,Assault,No,Boston,414,Ronald Bryant,2004
NY968868,4,Drug abuse,No,New York,255,Rogelio Fett,2000
CH246943,2,Vandalism,No,Chicago,443,Mildred Shuey,2003
SF176691,1,Larceny,No,San Francisco,291,Roy Romero,2004
NY832872,1,Larceny,Yes,New York,597,Nancy Smith,2001
CH924665,3,Homicide,Yes,Chicago,739,Donald Olsen,2000
CH763742,3,Homicide,Yes,Chicago,739,Donald Olsen,2001
SF433396,1,Larceny,Yes,San Francisco,291,Roy Romero,2002
CH936589,3,Homicide,No,Chicago,298,Barry Goetz,2004
BO955983,3,Homicide,Yes,Boston,799,Jennie Hampton,2000
BO227340,2,Vandalism,No,Boston,117,Alyssa Haycraft,2002
BO143925,1,Larceny,No,Boston,799,Jennie Hampton,2001
BO539748,3,Homicide,No,Boston,820,Steven Hardeman,2003
BO229448,1,Larceny,No,Boston,799,Jennie Hampton,2000
CH582974,1,Larceny,No,Chicago,739,Donald Olsen,2004
NY511559,3,Homicide,No,New York,255,Rogelio Fett,2002
CH886010,3,Homicide,No,Chicago,739,Donald Olsen,2000
CH607800,3,Homicide,No,Chicago,639,Joshua Compton,2003
CH693381,3,Homicide,No,Chicago,298,Barry Goetz,2000
SF448999,2,Vandalism,No,San Francisco,447,Sherell Reine,2002
BO372813,2,Vandalism,Yes,Boston,414,Ronald Bryant,2001
SF820685,5,Assault,Yes,San Francisco,130,David Graham,2002
CH410581,1,Larceny,No,Chicago,443,Mildred Shuey,2001
BO677907,1,Larceny,Yes,Boston,799,Jennie Hampton,2001
CH178595,3,Homicide,Yes,Chicago,298,Barry Goetz,2000
CH417183,3,Homicide,Yes,Chicago,298,Barry Goetz,2000
BO119975,5,Assault,Yes,Boston,117,Alyssa Haycraft,2003
BO705492,4,Drug abuse,Yes,Boston,827,Timothy Iverson,2000
NY262820,1,Larceny,Yes,New York,105,Mitzi Fowler,2002
NY388825,2,Vandalism,Yes,New York,597,Nancy Smith,2000
BO943933,3,Homicide,No,Boston,117,Alyssa Haycraft,2002
BO600848,1,Larceny,Yes,Boston,287,Kathy Fry,2003
NY101250,2,Vandalism,Yes,New York,105,Mitzi Fowler,2000
BO120305,3,Homicide,Yes,Boston,264,Tamica Striegel,2003
NY952824,4,Drug abuse,Yes,New York,641,Gregory Kocher,2002
SF869430,2,Vandalism,Yes,San Francisco,891,Edward Denton,2003
NY913259,2,Vandalism,Yes,New York,313,Kenneth Nance,2001
BO449424,3,Homicide,No,Boston,827,Timothy Iverson,2001
NY323125,2,Vandalism,No,New York,648,Julian Gibson,2000
SF301023,4,Drug abuse,Yes,San Francisco,447,Sherell Reine,2002
BO473719,1,Larceny,Yes,Boston,827,Timothy Iverson,2001
SF722734,5,Assault,Yes,San Francisco,140,Charles Ortega,2004
BO585596,2,Vandalism,Yes,Boston,976,Tyler Stringer,2000
SF266679,5,Assault,No,San Francisco,848,Joseph Costello,2004
BO259617,2,Vandalism,Yes,Boston,117,Alyssa Haycraft,2004
NY564651,5,Assault,Yes,New York,597,Nancy Smith,2000
CH182585,5,Assault,Yes,Chicago,639,Joshua Compton,2000
NY763241,2,Vandalism,No,New York,597,Nancy Smith,2002
BO420350,1,Larceny,No,Boston,820,Steven Hardeman,2003
NY298449,2,Vandalism,Yes,New York,641,Gregory Kocher,2003
NY398028,4,Drug abuse,Yes,New York,982,Beatrice Frappier,2000
NY226777,5,Assault,Yes,New York,628,Valerie Eskew,2002
CH901574,4,Drug abuse,Yes,Chicago,515,Beverly Taylor,2001
CH373522,3,Homicide,Yes,Chicago,515,Beverly Taylor,2000
BO170443,1,Larceny,Yes,Boston,976,Tyler Stringer,2001
BO475957,5,Assault,No,Boston,287,Kathy Fry,2004
NY700380,5,Assault,No,New York,648,Julian Gibson,2002
SF649915,4,Drug abuse,No,San Francisco,167,Adele Peters,2000
BO444696,3,Homicide,No,Boston,264,Tamica Striegel,2003
NY869299,1,Larceny,Yes,New York,628,Valerie Eskew,2002
SF585190,1,Larceny,Yes,San Francisco,447,Sherell Reine,2001
SF597402,1,Larceny,Yes,San Francisco,848,Joseph Costello,2002
CH976828,5,Assault,No,Chicago,639,Joshua Compton,2001
SF114681,2,Vandalism,No,San Francisco,291,Roy Romero,2000
CH277120,2,Vandalism,No,Chicago,646,John Ledue,2002
NY818045,2,Vandalism,No,New York,628,Valerie Eskew,2001
BO885279,3,Homicide,No,Boston,820,Steven Hardeman,2003
BO448889,4,Drug abuse,No,Boston,117,Alyssa Haycraft,2004
BO499384,3,Homicide,Yes,Boston,976,Tyler Stringer,2003
NY894968,5,Assault,Yes,New York,597,Nancy Smith,2002
SF320449,3,Homicide,No,San Francisco,848,Joseph Costello,2001
SF887788,2,Vandalism,No,San Francisco,130,David Graham,2001
NY866966,2,Vandalism,Yes,New York,982,Beatrice Frappier,2001
NY950388,2,Vandalism,No,New York,628,Valerie Eskew,2004
SF946796,3,Homicide,No,San Francisco,216,Charles Pitts,2000
NY617025,2,Vandalism,Yes,New York,648,Julian Gibson,2004
SF755700,3,Homicide,No,San Francisco,167,Adele Peters,2004
CH621134,2,Vandalism,Yes,Chicago,515,Beverly Taylor,2000
SF399683,3,Homicide,No,San Francisco,291,Roy Romero,2003
SF338247,2,Vandalism,No,San Francisco,167,Adele Peters,2003
SF502479,4,Drug abuse,No,San Francisco,891,Edward Denton,2000
CH588649,2,Vandalism,Yes,Chicago,298,Barry Goetz,2002
SF204223,1,Larceny,No,San Francisco,140,Charles Ortega,2000
SF317413,1,Larceny,No,San Francisco,130,David Graham,2002
NY983425,2,Vandalism,Yes,New York,648,Julian Gibson,2002
BO657306,5,Assault,Yes,Boston,976,Tyler Stringer,2004
CH458440,1,Larceny,No,Chicago,739,Donald Olsen,2001
CH540991,2,Vandalism,No,Chicago,515,Beverly Taylor,2000
CH547708,5,Assault,Yes,Chicago,515,Beverly Taylor,2002
NY717616,2,Vandalism,No,New York,255,Rogelio Fett,2002
CH403296,2,Vandalism,Yes,Chicago,783,Peter Palmieri,2003
NY581218,2,Vandalism,No,New York,313,Kenneth Nance,2000
NY391183,2,Vandalism,Yes,New York,105,Mitzi Fowler,2002
CH970689,3,Homicide,Yes,Chicago,169,Georgia Jones,2001
BO599884,1,Larceny,No,Boston,264,Tamica Striegel,2002
CH796856,3,Homicide,Yes,Chicago,739,Donald Olsen,2003
NY177620,2,Vandalism,Yes,New York,982,Beatrice Frappier,2000
BO237467,3,Homicide,No,Boston,264,Tamica Striegel,2000
SF531578,1,Larceny,No,San Francisco,447,Sherell Reine,2001
NY230026,1,Larceny,Yes,New York,648,Julian Gibson,2003
CH530945,1,Larceny,No,Chicago,298,Barry Goetz,2000
CH567302,2,Vandalism,No,Chicago,783,Peter Palmieri,2000
NY592458,2,Vandalism,No,New York,597,Nancy Smith,2001
CH860741,4,Drug abuse,No,Chicago,515,Beverly Taylor,2003
SF510283,1,Larceny,Yes,San Francisco,167,Adele Peters,2001
CH800510,3,Homicide,Yes,Chicago,646,John Ledue,2003
BO703684,5,Assault,No,Boston,827,Timothy Iverson,2002
CH555051,5,Assault,Yes,Chicago,639,Joshua Compton,2000
SF404344,5,Assault,No,San Francisco,130,David Graham,2002
BO307112,1,Larceny,Yes,Boston,976,Tyler Stringer,2000
NY675220,2,Vandalism,No,New York,982,Beatrice Frappier,2002
CH151323,2,Vandalism,Yes,Chicago,646,John Ledue,2000
NY320713,1,Larceny,No,New York,628,Valerie Eskew,2002
SF777218,2,Vandalism,No,San Francisco,891,Edward Denton,2002
SF820904,3,Homicide,Yes,San Francisco,447,Sherell Reine,2002
BO488666,4,Drug abuse,Yes,Boston,827,Timothy Iverson,2003
SF506094,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2004
NY364206,5,Assault,No,New York,255,Rogelio Fett,2003
NY734019,5,Assault,No,New York,105,Mitzi Fowler,2000
BO434071,5,Assault,Yes,Boston,976,Tyler Stringer,2004
NY774257,3,Homicide,No,New York,982,Beatrice Frappier,2001
NY157707,2,Vandalism,No,New York,313,Kenneth Nance,2004
NY423269,2,Vandalism,Yes,New York,313,Kenneth Nance,2002
BO386504,2,Vandalism,Yes,Boston,414,Ronald Bryant,2004
